STATEFIPS,STATE,zipcode,agi_stub,N1,mars1,MARS2,MARS4,PREP,N2,NUMDEP,TOTAL_VITA,VITA,TCE,VITA_EIC,RAL,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N03230,A03230,N03240,A03240,N04470,A04470,A00101,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18800,A18800,N18300,A18300,N19300,A19300,N19500,A19500,N19530,A19530,N19550,A19550,N19570,A19570,N19700,A19700,N20800,A20800,n21020,a21020,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07220,A07220,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11902,A11902
50,VT,05836,2,140,60,60,20,80,290,90,0,0,0,0,0,40,40,5160,140,5321,120,3992,40,13,30,121,50,115,0,0,40,374,40,118,0,0,30,417,0,0,0,60,429,0,0,50,161,0,0,0,0,0,0,0,0,30,23,0,0,0,0,30,534,1037,0,0,20,41,0,0,30,94,0,0,30,140,0,0,0,0,0,0,0,0,0,0,0,0,30,211,0,0,130,2531,120,298,0,0,0,0,70,43,20,1,0,0,0,0,40,9,20,21,0,0,0,0,0,0,30,100,0,0,140,588,30,69,20,53,20,43,0,0,0,0,100,258,110,323,0,0,0,0,40,63,120,317
50,VT,05836,3,60,30,40,0,40,130,50,0,0,0,0,0,0,40,3876,60,3969,60,3091,30,28,30,76,20,45,30,19,0,0,0,0,30,515,30,731,0,40,164,0,0,0,0,40,93,0,0,0,0,0,0,0,0,20,23,0,0,0,0,40,665,2758,0,0,40,93,0,0,40,164,0,0,40,257,50,266,0,0,0,0,0,0,0,0,40,49,0,0,0,0,60,2513,60,336,0,0,0,0,40,39,0,0,0,0,0,0,0,0,30,43,0,0,20,62,0,0,0,0,0,0,60,436,0,0,0,0,0,0,0,0,0,0,60,310,60,326,0,0,0,0,20,32,50,132
50,VT,05836,4,40,0,40,0,20,90,0,0,0,0,0,0,0,0,3397,40,3397,40,2372,0,0,0,0,0,0,0,0,30,345,20,401,0,0,0,0,0,0,0,30,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2396,40,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,400,0,0,0,0,0,0,0,0,0,0,40,310,40,329,0,0,0,0,0,0,30,79
50,VT,05836,5,60,0,50,0,40,150,40,0,0,0,0,0,0,20,8283,60,8343,50,5046,40,68,20,238,20,110,20,20,0,0,0,0,0,0,20,612,0,0,0,0,0,0,0,20,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,932,6001,0,0,40,263,0,0,40,272,0,0,40,542,30,162,0,0,0,0,0,0,0,0,40,103,0,0,0,0,60,6581,60,1103,0,0,0,0,30,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1082,0,0,0,0,0,0,0,0,0,0,60,1059,60,1149,0,0,0,0,20,98,30,160
50,VT,05836,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,VT,05837,1,70,40,0,0,30,100,0,0,0,0,0,0,0,30,786,70,786,50,523,0,0,0,0,0,0,0,0,20,39,0,0,0,0,30,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,314,1550,0,0,0,0,0,0,0,0,0,0,20,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,121,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,106,40,81,40,78,0,0,0,0,0,0,20,12,30,23,0,0,0,0,20,22,50,91
50,VT,05837,2,50,30,50,0,20,90,60,0,0,0,0,0,0,30,1647,50,1692,40,1375,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,324,0,0,40,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,811,50,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,33,0,0,0,0,0,0,0,0,0,0,50,201,0,0,0,0,0,0,0,0,0,0,40,89,40,98,0,0,0,0,0,0,40,115
50,VT,05837,3,20,0,0,0,30,50,0,0,0,0,0,0,0,0,1320,20,1320,20,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,816,20,107,0,0,0,0,40,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,151,0,0,0,0,0,0,0,0,0,0,20,95,20,104,0,0,0,0,0,0,30,81
50,VT,05837,4,30,0,20,0,0,70,20,0,0,0,0,0,0,0,2564,30,2564,20,1564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1811,20,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,238,0,0,0,0,0,0,0,0,0,0,20,231,20,262,0,0,0,0,0,0,0,0
50,VT,05837,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,VT,05837,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,VT,05839,1,140,100,30,40,60,190,40,0,0,0,0,0,0,50,1492,140,1534,100,1113,30,16,0,0,0,0,0,0,60,456,30,2,30,155,40,399,0,30,64,20,107,0,0,40,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,256,50,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,42,0,0,20,65,0,0,120,241,50,105,50,103,30,40,0,0,0,0,40,25,70,68,0,0,0,0,40,42,110,195
50,VT,05839,2,100,50,30,0,50,180,50,0,0,0,0,0,50,40,3454,100,3542,80,2773,40,13,40,57,40,29,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,88,0,0,0,0,0,0,0,0,30,20,0,0,0,0,30,532,1355,0,0,30,44,0,0,30,84,0,0,30,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1797,90,222,0,0,0,0,50,32,0,0,0,0,0,0,40,5,40,48,0,0,30,77,0,0,0,0,0,0,90,397,20,33,0,0,0,0,0,0,0,0,80,192,90,234,0,0,0,0,0,0,80,175
50,VT,05839,3,50,20,30,0,30,110,30,0,0,0,0,0,0,0,3075,50,3075,40,2206,0,0,0,0,0,0,0,0,30,219,30,187,20,270,30,595,0,0,0,30,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,198,0,0,0,0,0,0,0,0,30,54,0,0,0,0,50,1959,50,266,0,0,0,0,30,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,369,0,0,0,0,0,0,0,0,0,0,50,239,50,276,0,0,0,0,30,57,40,129
50,VT,05839,4,40,0,30,0,30,100,50,0,0,0,0,0,0,20,3119,40,3147,30,2447,30,3,30,110,20,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,490,3000,0,0,30,110,0,0,30,132,0,0,30,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2190,40,306,0,0,0,0,40,57,0,0,0,0,0,0,0,0,20,35,0,0,0,0,0,0,0,0,0,0,40,352,0,0,0,0,0,0,0,0,0,0,40,267,40,285,0,0,0,0,0,0,40,141
50,VT,05839,5,20,0,30,0,0,70,0,0,0,0,0,0,0,0,3182,20,3182,20,2129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2475,20,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,416,0,0,0,0,0,0,0,0,0,0,20,370,20,383,0,0,0,0,0,0,0,0
50,VT,05839,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,VT,05841,1,70,60,0,0,40,80,0,0,0,0,0,0,0,30,778,70,883,40,475,40,16,20,107,20,83,0,0,20,109,30,-14,0,0,0,0,0,0,0,0,0,0,0,40,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,0,0,0,0,30,187,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,88,0,0,0,0,0,0,0,0,0,0,20,15,40,33,0,0,0,0,0,0,50,55
50,VT,05841,2,40,50,40,0,40,70,40,0,0,0,0,0,0,40,1631,40,1631,40,1286,0,0,20,135,20,80,30,17,20,107,30,48,0,0,0,0,0,0,0,30,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,489,1591,0,0,30,55,0,0,40,175,0,0,40,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,890,40,110,0,0,0,0,40,27,0,0,0,0,0,0,0,0,0,0,0,0,40,63,0,0,0,0,0,0,40,196,0,0,0,0,0,0,0,0,0,0,30,94,40,115,0,0,0,0,0,0,30,76
50,VT,05841,3,30,0,0,0,0,60,0,0,0,0,0,0,0,0,2440,30,2808,30,1268,30,34,0,0,0,0,0,0,0,0,0,0,40,1421,50,1309,0,0,0,0,0,0,0,30,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1691,30,224,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,316,0,0,0,0,0,0,0,0,0,0,30,214,30,233,0,0,0,0,30,489,40,150
50,VT,05841,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,VT,05841,5,40,0,40,0,30,90,0,0,0,0,0,0,0,30,9139,40,9139,30,2345,30,44,30,756,30,655,0,0,0,0,30,739,0,0,0,0,0,0,0,20,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1870,8297,0,0,30,451,0,0,30,372,0,0,40,837,0,0,0,0,0,0,0,0,0,0,30,353,0,0,0,0,40,6890,40,1437,0,0,0,0,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1294,0,0,0,0,0,0,0,0,0,0,40,1386,40,1505,0,0,0,0,0,0,0,0
50,VT,05841,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,VT,05842,1,140,80,40,30,80,210,50,0,0,0,0,0,30,50,1622,140,1689,90,1149,50,11,30,22,20,17,0,0,40,183,30,-2,0,0,40,442,0,0,0,0,0,0,0,60,67,0,0,0,0,0,0,0,0,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,280,50,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,0,0,40,59,0,0,0,0,0,0,110,260,50,107,40,86,40,57,0,0,0,0,40,27,70,66,0,0,0,0,0,0,100,207
50,VT,05842,2,70,50,20,0,50,150,60,0,0,0,0,0,0,40,2710,70,2710,70,2445,0,0,0,0,0,0,20,9,30,80,0,0,0,0,0,0,0,0,0,40,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1406,70,170,0,0,0,0,40,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,364,20,46,20,36,0,0,0,0,0,0,60,145,60,157,0,0,0,0,40,55,70,208
50,VT,05842,3,30,0,30,0,0,80,20,0,0,0,0,0,0,0,2048,30,2162,30,1632,30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,610,3261,0,0,30,204,0,0,30,125,0,0,40,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1259,30,168,0,0,0,0,30,61,0,0,0,0,0,0,0,0,20,42,0,0,0,0,0,0,0,0,0,0,30,231,0,0,0,0,0,0,0,0,0,0,30,145,30,164,0,0,0,0,0,0,30,84
50,VT,05842,4,40,0,40,0,30,110,40,0,0,0,0,0,0,0,4367,40,4367,40,3038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3242,40,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,706,0,0,0,0,0,0,0,0,0,0,40,512,40,553,0,0,0,0,0,0,20,68
50,VT,05842,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,VT,05842,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,VT,05843,1,590,400,100,90,250,810,210,70,0,70,0,20,60,170,6762,590,6931,410,4807,110,49,50,39,40,32,0,0,120,949,30,41,40,137,60,463,20,40,115,0,0,20,167,130,169,0,0,0,0,30,51,0,0,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,160,0,0,240,1423,240,152,0,0,0,0,60,20,20,1,0,0,0,0,30,5,0,0,0,0,110,158,30,83,20,71,20,14,500,1115,210,482,160,392,100,125,20,16,20,20,210,133,300,307,0,0,0,0,60,52,450,849
50,VT,05843,2,370,200,100,80,190,660,180,0,0,0,0,0,60,100,13125,370,13349,320,10463,90,99,50,128,40,60,40,15,60,567,40,95,40,369,60,1040,0,50,206,90,473,0,0,110,224,0,0,0,0,0,0,0,0,50,47,0,0,0,0,50,679,1695,30,122,40,50,0,0,40,143,0,0,50,206,30,127,0,0,0,0,20,19,0,0,30,44,0,0,0,0,360,7078,350,874,0,0,40,29,140,106,0,0,0,0,30,33,60,13,90,72,0,0,40,106,40,141,50,164,30,21,360,1626,80,184,70,151,70,84,0,0,0,0,290,769,310,888,0,0,0,0,50,78,310,810
50,VT,05843,3,170,50,100,0,100,370,100,0,0,0,0,0,40,40,9988,170,10192,150,8361,50,12,30,89,30,68,30,18,50,187,20,54,0,0,30,559,20,0,0,30,385,30,106,70,204,30,8,0,0,20,122,50,220,30,39,0,0,0,0,40,565,2255,0,0,40,77,0,0,30,158,0,0,40,236,30,175,0,0,0,0,0,0,0,0,20,55,0,0,0,0,170,6526,170,884,0,0,0,0,80,101,0,0,40,26,0,0,20,4,60,72,0,0,30,49,0,0,0,0,0,0,160,1128,0,0,0,0,0,0,30,24,0,0,160,783,160,846,0,0,0,0,30,64,130,333
50,VT,05843,4,110,30,80,0,60,280,80,0,0,0,0,0,0,40,9910,110,10088,100,7463,50,73,40,239,40,100,30,18,50,372,30,224,30,604,30,926,0,0,0,40,794,0,0,50,178,0,0,0,0,0,0,0,0,40,31,0,0,0,0,50,1106,4112,0,0,50,179,0,0,40,244,0,0,50,438,40,235,0,0,0,0,0,0,0,0,30,57,20,176,0,0,110,6964,110,1003,0,0,0,0,60,86,20,1,0,0,20,29,0,0,50,90,0,0,30,91,0,0,0,0,0,0,110,1175,0,0,0,0,0,0,0,0,0,0,110,916,110,964,0,0,0,0,20,81,80,279
50,VT,05843,5,90,0,90,0,60,250,70,0,0,0,0,0,0,30,13062,90,13315,80,8786,60,68,30,195,30,174,30,35,0,0,30,571,0,0,20,705,0,0,0,0,0,20,807,40,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1436,9042,0,0,60,440,0,0,60,373,0,0,60,811,40,213,0,0,0,0,0,0,0,0,40,225,0,0,0,0,90,10180,90,1805,0,0,0,0,40,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2247,0,0,0,0,0,0,0,0,0,0,90,1750,90,1854,0,0,0,0,30,152,50,233
50,VT,05843,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,VT,05845,1,250,160,60,30,140,350,90,0,0,0,0,0,20,80,2882,250,2936,170,2228,50,25,30,50,20,25,0,0,60,290,20,-2,0,0,30,233,0,30,91,0,0,0,0,60,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,482,933,0,0,0,0,0,0,30,77,0,0,30,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,593,90,63,0,0,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,100,0,0,0,0,0,0,210,533,80,194,70,163,40,51,20,20,0,0,90,58,120,120,0,0,0,0,20,16,200,413
50,VT,05845,2,160,80,60,30,80,300,80,0,0,0,0,0,30,40,5802,160,5925,140,4806,40,30,30,48,20,25,0,0,30,134,40,76,50,485,30,518,40,0,0,60,445,30,739,50,123,0,0,0,0,0,0,0,0,30,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,58,0,0,0,0,160,3061,150,374,0,0,0,0,70,52,0,0,0,0,20,27,40,12,30,22,0,0,0,0,40,153,40,167,0,0,160,729,40,83,30,73,30,39,0,0,0,0,130,326,130,376,0,0,0,0,40,96,140,391
50,VT,05845,3,90,20,70,0,60,230,70,0,0,0,0,0,0,20,5572,90,5688,80,4425,40,27,40,57,30,72,50,24,30,318,0,0,0,0,30,723,0,30,109,0,0,0,0,40,116,0,0,0,0,0,0,0,0,30,23,0,0,0,0,40,546,2634,0,0,60,133,0,0,40,130,0,0,40,245,50,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,3482,90,461,0,0,0,0,50,74,0,0,0,0,0,0,0,0,50,73,0,0,40,101,0,0,0,0,0,0,90,638,0,0,0,0,0,0,0,0,0,0,90,387,90,459,0,0,0,0,0,0,70,215
50,VT,05845,4,50,0,40,0,30,110,20,0,0,0,0,0,0,30,4110,50,4356,50,3159,0,0,0,0,0,0,0,0,20,157,20,249,0,0,0,0,0,0,0,20,497,0,0,40,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3012,50,427,0,0,0,0,30,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,465,0,0,0,0,0,0,0,0,0,0,50,405,50,428,0,0,0,0,30,60,30,75
50,VT,05845,5,40,0,40,0,30,110,30,0,0,0,0,0,0,0,6222,40,6222,40,4207,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,754,4391,0,0,30,241,0,0,30,170,0,0,30,416,20,119,0,0,0,0,0,0,0,0,20,86,0,0,0,0,40,4858,40,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,994,0,0,0,0,0,0,0,0,0,0,40,883,40,927,0,0,0,0,0,0,30,122
50,VT,05845,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,VT,05846,1,280,170,70,30,120,390,80,0,0,0,0,0,40,100,3231,280,3282,190,2259,60,24,20,30,30,21,0,0,50,279,40,19,40,117,60,506,0,20,62,0,0,0,0,60,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,325,666,0,0,0,0,0,0,0,0,0,0,20,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,608,110,64,0,0,0,0,30,11,0,0,0,0,0,0,0,0,0,0,0,0,40,58,30,109,0,0,0,0,240,527,90,198,70,162,40,50,0,0,0,0,90,53,130,117,0,0,0,0,20,16,220,418
50,VT,05846,2,150,70,60,30,70,290,90,0,0,0,0,0,40,50,5298,150,5378,130,4106,30,14,30,35,0,0,0,0,20,206,0,0,0,0,30,632,0,30,123,50,205,0,0,30,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2633,140,319,0,0,0,0,50,46,0,0,0,0,0,0,60,10,40,34,0,0,30,60,0,0,40,140,0,0,150,628,40,86,30,74,30,40,0,0,0,0,110,274,120,316,0,0,0,0,20,33,130,339
50,VT,05846,3,90,30,50,0,50,180,40,0,0,0,0,0,0,40,5226,90,5275,80,3849,40,14,0,0,40,38,50,35,30,177,0,0,20,265,20,649,0,0,0,30,388,0,0,30,49,0,0,0,0,0,0,0,0,40,42,0,0,0,0,40,733,2615,0,0,50,119,0,0,50,243,0,0,40,274,30,159,0,0,0,0,0,0,0,0,40,60,0,0,0,0,80,3306,80,453,0,0,0,0,40,35,0,0,0,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,0,80,577,0,0,0,0,0,0,0,0,0,0,80,418,80,437,0,0,0,0,40,120,60,180
