STATION,DATE,TAVG,TMIN,TMAX,AWND,WSF2,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USW00014765,2014-02-01,37.0,30,43,4.7,15.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-02-02,41.0,32,55,4.7,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-02-03,37.0,27,42,8.95,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-02-04,28.0,17,34,3.8,13.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-02-05,29.0,25,33,9.4,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-02-06,25.0,19,29,4.92,15.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-02-07,22.0,14,31,6.26,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-02-08,22.0,11,31,3.36,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-02-09,26.0,22,33,5.82,13.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-02-10,25.0,17,29,8.95,14.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-02-11,19.0,16,25,8.5,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-02-12,17.0,7,25,4.03,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-02-13,27.0,22,36,15.66,36.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-02-14,35.0,30,38,13.2,33.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-02-15,31.0,23,35,9.62,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-02-16,28.0,23,32,13.42,29.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-02-17,23.0,13,30,10.07,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-02-18,23.0,10,38,7.61,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-02-19,29.0,14,39,5.37,14.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-02-20,38.0,34,49,7.38,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-02-21,36.0,34,51,6.71,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-02-22,42.0,30,48,11.18,25.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-02-23,43.0,31,50,4.25,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-02-24,37.0,23,42,13.42,28.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-02-25,25.0,19,31,9.84,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-02-26,23.0,15,31,7.83,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-02-27,20.0,9,30,9.84,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-02-28,17.0,9,26,8.28,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-03-01,20.0,8,36,6.71,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-03-02,34.0,31,37,6.93,13.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-03-03,27.0,15,33,10.51,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-03-04,19.0,10,29,6.04,13.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-03-05,27.0,20,33,9.4,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-03-06,22.0,12,30,8.28,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-03-07,25.0,12,39,5.82,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-03-08,40.0,28,59,6.93,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-03-09,39.0,32,43,10.07,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-03-10,36.0,31,46,6.71,15.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-03-11,44.0,32,62,6.49,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-03-12,46.0,39,54,8.05,23.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-03-13,30.0,15,40,16.55,28.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-03-14,24.0,12,38,10.51,23.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-03-15,44.0,37,59,11.18,28.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-03-16,35.0,27,39,12.3,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-03-17,26.0,18,33,9.84,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-03-18,28.0,17,43,7.16,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-03-19,33.0,22,45,7.16,15.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-03-20,42.0,36,53,10.74,21.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-03-21,40.0,31,45,12.53,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-03-22,40.0,24,60,11.18,30.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-03-23,38.0,27,45,10.29,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-03-24,27.0,17,34,10.29,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-03-25,28.0,17,37,6.93,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-03-26,31.0,24,37,22.82,44.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-03-27,30.0,20,46,11.41,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-03-28,43.0,33,57,11.63,30.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-03-29,46.0,37,54,8.5,17.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-03-30,43.0,36,46,14.32,28.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-03-31,37.0,35,40,14.99,25.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-04-01,42.0,35,54,10.74,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-04-02,43.0,31,54,6.04,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-04-03,46.0,33,62,7.16,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-04-04,42.0,38,52,8.05,18.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-04-05,44.0,37,55,12.08,21.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-04-06,43.0,30,59,7.16,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-04-07,46.0,35,53,6.49,16.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-04-08,51.0,46,62,10.51,25.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-04-09,51.0,39,61,11.63,23.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-04-10,46.0,30,56,11.41,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-04-11,54.0,48,71,8.05,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-04-12,57.0,47,70,8.5,17.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-04-13,53.0,42,65,10.74,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-04-14,62.0,57,72,18.34,36.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-04-15,60.0,39,66,21.47,36.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-04-16,42.0,32,47,12.97,23.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-04-17,38.0,31,46,12.75,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-04-18,39.0,30,50,6.71,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-04-19,49.0,36,65,10.07,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-04-20,48.0,38,56,8.05,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-04-21,46.0,33,60,7.83,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-04-22,53.0,41,70,8.5,23.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-04-23,51.0,47,56,11.18,25.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-04-24,50.0,42,60,18.57,32.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-04-25,52.0,43,61,9.62,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-04-26,46.0,43,48,4.92,12.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-04-27,47.0,43,55,8.5,18.1,,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2014-04-28,49.0,41,60,10.74,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-04-29,45.0,41,48,13.87,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-04-30,43.0,41,47,8.28,18.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-01,54.0,47,66,8.72,23.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-02,58.0,49,67,8.72,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-03,57.0,42,70,9.4,23.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-04,58.0,50,65,15.66,32.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-05,56.0,49,65,10.74,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-06,56.0,45,65,8.95,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-07,56.0,43,66,9.17,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-08,55.0,43,63,4.47,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-09,55.0,53,62,5.37,18.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-10,65.0,57,79,11.18,23.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-11,69.0,56,80,10.74,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-12,69.0,52,82,9.84,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-13,60.0,46,64,12.3,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-14,53.0,45,65,6.93,17.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-15,63.0,56,71,10.07,17.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-16,63.0,60,66,14.32,23.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-17,66.0,56,76,10.96,23.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-18,60.0,52,69,8.28,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-19,60.0,51,67,9.84,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-20,62.0,50,77,8.95,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-21,59.0,46,73,6.04,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-22,56.0,53,61,4.92,14.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-23,59.0,53,65,5.82,15.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-24,58.0,53,66,8.72,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-25,57.0,49,68,5.82,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-26,62.0,50,78,7.61,17.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-27,71.0,51,83,9.84,19.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-28,52.0,45,53,14.54,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-29,53.0,41,67,7.61,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-30,54.0,43,65,7.38,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-05-31,58.0,48,67,12.08,25.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-01,61.0,44,77,6.71,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-02,65.0,48,81,7.38,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-03,64.0,53,76,7.38,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-04,61.0,57,68,4.47,14.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-05,62.0,55,64,7.61,18.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-06,65.0,54,76,9.4,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-07,70.0,56,82,6.71,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-08,74.0,61,85,6.26,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-09,70.0,61,76,6.49,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-10,67.0,60,75,8.05,21.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-11,65.0,58,74,10.29,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-12,63.0,58,70,6.93,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-13,65.0,62,70,4.92,10.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-14,69.0,58,78,7.16,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-15,67.0,57,80,9.84,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-16,70.0,58,78,6.93,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-17,69.0,60,80,8.5,16.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-18,75.0,65,86,11.63,23.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-19,74.0,63,83,6.71,14.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-20,69.0,55,78,9.84,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-21,65.0,53,75,6.71,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-22,67.0,54,79,6.26,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-23,66.0,54,76,6.71,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-24,68.0,57,80,10.96,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-25,73.0,64,84,11.63,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-26,75.0,61,86,8.95,23.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-27,69.0,59,79,9.62,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-28,69.0,57,81,5.82,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-29,70.0,55,82,7.61,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-06-30,73.0,62,87,9.62,19.9,,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2014-07-01,77.0,68,88,11.18,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-02,78.0,71,90,11.18,21.9,,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2014-07-03,79.0,71,90,9.84,21.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-04,71.0,62,76,10.74,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-05,69.0,61,81,13.65,23.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-06,74.0,62,84,13.2,23.0,,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2014-07-07,75.0,68,86,11.63,23.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-08,79.0,72,91,11.63,18.1,,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2014-07-09,77.0,71,86,10.51,19.9,,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2014-07-10,76.0,68,82,5.82,13.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-11,73.0,64,83,6.26,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-12,72.0,60,85,6.93,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-13,73.0,65,83,12.75,23.9,,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2014-07-14,76.0,72,84,9.4,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-15,75.0,72,80,11.18,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-16,73.0,70,76,6.71,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-17,73.0,66,81,6.26,13.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-18,71.0,60,82,5.59,13.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-19,69.0,61,78,3.13,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-20,70.0,62,77,7.16,14.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-21,70.0,63,82,7.16,14.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-22,74.0,63,87,8.28,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-23,78.0,70,88,10.51,23.0,,,1.0,,,,,,,,,,,,,,,,,
USW00014765,2014-07-24,74.0,67,79,6.49,16.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-25,72.0,62,82,8.05,13.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-26,72.0,63,83,8.5,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-27,71.0,67,78,8.95,19.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-28,75.0,68,84,11.41,21.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-29,71.0,63,81,7.61,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-30,70.0,58,80,5.37,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-07-31,70.0,58,82,7.61,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-01,72.0,64,81,6.71,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-02,68.0,62,71,6.26,15.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-03,65.0,62,73,3.8,8.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-04,72.0,65,82,7.61,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-05,75.0,65,85,6.93,17.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-06,75.0,68,86,6.71,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-07,72.0,59,83,6.93,17.0,,,1.0,,,,,,,,,,,,,,,,,
USW00014765,2014-08-08,70.0,58,85,8.28,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-09,74.0,61,87,5.82,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-10,74.0,62,86,5.82,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-11,72.0,61,82,7.61,21.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-12,71.0,62,81,8.5,19.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-13,71.0,64,73,10.29,21.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-14,69.0,60,76,7.38,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-15,66.0,58,76,7.16,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-16,66.0,56,78,8.5,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-17,71.0,64,80,5.82,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-18,69.0,57,79,8.05,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-19,67.0,54,79,4.92,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-20,68.0,57,83,4.47,16.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-21,68.0,59,80,5.37,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-22,69.0,64,74,8.95,14.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-23,68.0,57,76,10.51,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-24,68.0,56,80,6.04,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-25,72.0,59,90,5.82,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-26,71.0,60,81,6.49,17.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-27,74.0,63,88,8.05,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-28,75.0,62,82,10.96,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-29,68.0,58,77,6.26,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-30,65.0,55,74,7.83,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-08-31,73.0,66,85,10.07,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-01,78.0,72,89,7.16,14.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-02,78.0,71,91,7.83,21.0,1.0,1.0,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-03,78.0,65,85,9.62,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-04,73.0,60,87,5.14,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-05,75.0,65,89,8.72,19.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-06,80.0,72,90,10.51,23.0,,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2014-09-07,73.0,61,80,6.93,18.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-08,67.0,57,78,9.17,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-09,65.0,58,73,10.07,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-10,66.0,61,74,7.61,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-11,69.0,62,80,10.07,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-12,68.0,57,76,7.38,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-13,61.0,52,73,7.61,15.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-14,60.0,52,70,7.61,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-15,58.0,48,70,6.49,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-16,60.0,51,70,4.7,13.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-17,62.0,48,73,5.59,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-18,62.0,49,77,6.93,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-19,57.0,45,62,8.95,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-20,56.0,39,72,6.49,19.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-21,67.0,61,76,6.71,17.0,1.0,1.0,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-22,68.0,48,74,11.86,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-23,56.0,43,69,5.82,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-24,59.0,48,71,6.71,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-25,58.0,54,62,9.4,15.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-26,64.0,55,77,8.72,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-27,67.0,50,85,5.14,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-28,70.0,55,86,4.92,13.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-29,66.0,59,73,5.37,16.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-09-30,59.0,56,60,10.74,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-01,58.0,57,60,12.75,19.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-02,57.0,50,59,12.75,21.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-03,54.0,48,60,8.28,15.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-04,58.0,54,66,7.83,21.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-05,57.0,44,63,7.83,18.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-06,53.0,42,67,7.61,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-07,63.0,51,75,10.07,25.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-08,66.0,56,74,11.18,23.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-09,58.0,44,67,8.95,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-10,54.0,44,63,6.26,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-11,51.0,42,53,4.47,13.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-12,50.0,39,63,4.7,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-13,51.0,39,66,5.37,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-14,67.0,61,76,9.62,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-15,69.0,63,79,10.29,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-16,69.0,61,72,10.29,23.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-17,64.0,56,72,8.95,21.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-18,62.0,52,71,8.28,25.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-19,53.0,40,57,11.41,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-20,45.0,34,56,6.26,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-21,53.0,45,65,5.82,15.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-22,54.0,51,57,18.79,32.0,1.0,,1.0,,,,,,,,,,,,,,,,,
USW00014765,2014-10-23,53.0,50,57,21.03,32.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-24,52.0,49,55,9.84,18.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-25,54.0,43,66,7.83,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-26,55.0,46,60,11.86,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-27,53.0,43,64,8.28,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-28,53.0,39,70,5.59,17.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-29,63.0,53,73,7.61,16.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-30,53.0,41,62,6.04,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-10-31,48.0,40,55,9.62,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-11-01,46.0,40,48,18.12,29.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-11-02,40.0,36,43,20.8,36.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2014-11-03,42.0,34,54,9.17,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2014-11-04,50.0,35,64,6.26,14.1,,,,,,,,,,,,,,,,,,,,
