,duration,station_A_id,station_A_name,station_B_id,station_B_name,bike_id,user_type,user_birth_year,user_gender
19757,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,5371,2,1979,Male
19758,11 minutes,16,Steuart St at Market St,5,Powell St BART Station (Market St at 5th St),236,2,1999,Female
19759,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),16,Steuart St at Market St,5376,1,1964,Male
19760,15 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),371,Lombard St at Columbus Ave,4976,3,1987,Male
19761,42 minutes,16,Steuart St at Market St,16,Steuart St at Market St,5291,2,1988,Male
19762,14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),10,Washington St at Kearny St,5559,2,1951,Male
19763,8 minutes,16,Steuart St at Market St,50,2nd St at Townsend St,4958,1,1970,Male
19764,15 minutes,21,Montgomery St BART Station (Market St at 2nd St),47,4th St at Harrison St,1720,1,1995,Male
19765,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),28,The Embarcadero at Bryant St,2702,2,1970,Male
19766,18 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),104,4th St at 16th St,1848,1,1968,Female
19767,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),22,Howard St at Beale St,4951,3,1974,Female
19768,11 minutes,3,Powell St BART Station (Market St at 4th St),74,Laguna St at Hayes St,4751,1,1997,Female
19769,3 minutes,16,Steuart St at Market St,20,Mechanics Monument Plaza (Market St at Bush St),2720,3,1992,Male
19770,4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),14,Clay St at Battery St,5469,3,1993,Female
19771,53 minutes,16,Steuart St at Market St,360,Newhall St at 3rd St,1105,3,1974,Female
19772,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),26,1st St at Folsom St,4756,2,1902,Female
19773,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),59,S Van Ness Ave at Market St,5470,2,1979,Male
19774,26 minutes,22,Howard St at Beale St,22,Howard St at Beale St,5538,2,1987,Male
19775,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),5341,3,1987,Male
19776,7 minutes,81,Berry St at 4th St,363,Salesforce Transit Center (Natoma St at 2nd St),4760,2,1995,Male
19777,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),26,1st St at Folsom St,1127,2,1980,Male
19778,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),13,Commercial St at Montgomery St,2522,3,1958,Male
19779,2 minutes,22,Howard St at Beale St,17,Embarcadero BART Station (Beale St at Market St),4450,1,1985,Male
19780,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),37,2nd St at Folsom St,4822,3,1978,Male
19781,9 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),5341,2,1984,Male
19782,6 minutes,5,Powell St BART Station (Market St at 5th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5393,3,1964,Male
19783,12 minutes,5,Powell St BART Station (Market St at 5th St),88,11th St at Bryant St,2666,1,1990,Male
19784,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),37,2nd St at Folsom St,5337,3,1976,Male
19785,17 minutes,16,Steuart St at Market St,93,4th St at Mission Bay Blvd S,282,3,1974,Male
19786,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),6,The Embarcadero at Sansome St,5037,3,1979,Female
19787,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),321,5th St at Folsom,4625,2,1990,Male
19788,3 minutes,5,Powell St BART Station (Market St at 5th St),321,5th St at Folsom,2549,2,1988,Male
19789,5 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,2908,2,1992,Male
19790,10 minutes,5,Powell St BART Station (Market St at 5th St),88,11th St at Bryant St,4438,1,1961,Male
19791,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,5402,3,1994,Male
19792,12 minutes,81,Berry St at 4th St,22,Howard St at Beale St,4317,2,1986,Male
19793,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),58,Market St at 10th St,4737,3,1982,Male
19794,93 minutes,16,Steuart St at Market St,50,2nd St at Townsend St,3108,2,1966,Female
19795,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),25,Howard St at 2nd St,4951,1,1989,Male
19796,38 minutes,5,Powell St BART Station (Market St at 5th St),16,Steuart St at Market St,5291,1,1988,Male
19797,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),22,Howard St at Beale St,3646,1,1986,Male
19798,6 minutes,81,Berry St at 4th St,24,Spear St at Folsom St,4832,2,1988,Male
19799,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),59,S Van Ness Ave at Market St,4382,3,1967,Male
19800,11 minutes,16,Steuart St at Market St,93,4th St at Mission Bay Blvd S,4624,3,1985,Female
19801,3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),63,Bryant St at 6th St,5292,2,1964,Male
19802,15 minutes,16,Steuart St at Market St,81,Berry St at 4th St,2881,3,1986,Female
19803,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),363,Salesforce Transit Center (Natoma St at 2nd St),4969,3,1961,Male
19804,8 minutes,3,Powell St BART Station (Market St at 4th St),81,Berry St at 4th St,4760,3,1991,Male
19805,3 minutes,81,Berry St at 4th St,50,2nd St at Townsend St,4837,1,1991,Male
19806,7 minutes,3,Powell St BART Station (Market St at 4th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4974,2,1978,Male
19807,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),89,Division St at Potrero Ave,4973,1,1993,Female
19808,6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),63,Bryant St at 6th St,3451,3,1970,Male
19809,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),24,Spear St at Folsom St,4633,2,1990,Male
19810,12 minutes,22,Howard St at Beale St,102,Irwin St at 8th St,5166,3,1978,Male
19811,5 minutes,22,Howard St at Beale St,11,Davis St at Jackson St,4736,2,1987,Male
19812,7 minutes,16,Steuart St at Market St,27,Beale St at Harrison St,4649,1,1973,Male
19813,3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),321,5th St at Folsom,4748,1,1987,Male
19814,5 minutes,3,Powell St BART Station (Market St at 4th St),37,2nd St at Folsom St,5314,1,1970,Male
19815,3 minutes,81,Berry St at 4th St,104,4th St at 16th St,5012,2,1999,Male
19816,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),64,5th St at Brannan St,4936,3,1960,Male
19817,9 minutes,5,Powell St BART Station (Market St at 5th St),90,Townsend St at 7th St,2650,2,1975,Male
19818,9 minutes,3,Powell St BART Station (Market St at 4th St),30,San Francisco Caltrain (Townsend St at 4th St),4969,2,1987,Male
19819,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),11,Davis St at Jackson St,5342,3,1960,Male
19820,8 minutes,22,Howard St at Beale St,11,Davis St at Jackson St,5557,3,1988,Male
19821,9 minutes,81,Berry St at 4th St,21,Montgomery St BART Station (Market St at 2nd St),4822,2,1995,Male
19822,6 minutes,3,Powell St BART Station (Market St at 4th St),343,Bryant St at 2nd St,2970,2,1983,Male
19823,6 minutes,81,Berry St at 4th St,36,Folsom St at 3rd St,3312,2,1993,Female
19824,4 minutes,5,Powell St BART Station (Market St at 5th St),63,Bryant St at 6th St,689,3,1976,Male
19825,3 minutes,16,Steuart St at Market St,11,Davis St at Jackson St,4944,1,1970,Male
19826,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),37,2nd St at Folsom St,4711,3,1978,Male
19827,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,4975,2,1987,Male
19828,4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,5417,2,1988,Male
19829,9 minutes,22,Howard St at Beale St,60,8th St at Ringold St,4739,2,1987,Male
19830,9 minutes,22,Howard St at Beale St,66,3rd St at Townsend St,5558,2,1983,Male
19831,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),89,Division St at Potrero Ave,5039,2,1989,Male
19832,3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),79,7th St at Brannan St,4952,3,1985,Male
19833,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),37,2nd St at Folsom St,5539,2,1992,Male
19834,7 minutes,16,Steuart St at Market St,343,Bryant St at 2nd St,4637,1,1981,Male
19835,14 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),58,Market St at 10th St,4557,2,1992,Male
19836,9 minutes,16,Steuart St at Market St,81,Berry St at 4th St,5012,3,1986,Male
19837,3 minutes,30,San Francisco Caltrain (Townsend St at 4th St),79,7th St at Brannan St,5366,1,1988,Male
19838,9 minutes,16,Steuart St at Market St,81,Berry St at 4th St,5306,1,1991,Male
19839,20 minutes,22,Howard St at Beale St,345,Hubbell St at 16th St,4383,3,1987,Male
19840,9 minutes,3,Powell St BART Station (Market St at 4th St),81,Berry St at 4th St,5444,2,1986,Male
19841,8 minutes,22,Howard St at Beale St,11,Davis St at Jackson St,5502,2,1981,Male
19842,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),112,Harrison St at 17th St,4450,3,1991,Male
19843,7 minutes,81,Berry St at 4th St,363,Salesforce Transit Center (Natoma St at 2nd St),5228,2,1982,Male
19844,4 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,3397,2,1977,Male
19845,12 minutes,22,Howard St at Beale St,58,Market St at 10th St,5296,2,1976,Male
19846,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,4736,1,1987,Male
19847,4 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,5476,1,1980,Male
19848,7 minutes,3,Powell St BART Station (Market St at 4th St),26,1st St at Folsom St,5297,3,1980,Male
19849,16 minutes,16,Steuart St at Market St,126,Esprit Park,3429,2,1982,Male
19850,13 minutes,16,Steuart St at Market St,81,Berry St at 4th St,1315,2,1978,Female
19851,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),47,4th St at Harrison St,5162,1,1969,Female
19852,7 minutes,81,Berry St at 4th St,16,Steuart St at Market St,4944,1,1984,Male
19853,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),37,2nd St at Folsom St,3211,1,1963,Male
19854,13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),136,23rd St at San Bruno Ave,5324,1,1994,Female
19855,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),10,Washington St at Kearny St,4836,1,1992,Male
19856,23 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),114,Rhode Island St at 17th St,5148,3,1978,Male
19857,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4,Cyril Magnin St at Ellis St,976,2,1981,Male
19858,14 minutes,16,Steuart St at Market St,126,Esprit Park,4641,3,1982,Female
19859,8 minutes,3,Powell St BART Station (Market St at 4th St),75,Market St at Franklin St,5381,1,1979,Female
19860,7 minutes,3,Powell St BART Station (Market St at 4th St),30,San Francisco Caltrain (Townsend St at 4th St),5366,1,1996,Male
19861,7 minutes,5,Powell St BART Station (Market St at 5th St),350,8th St at Brannan St,5310,3,1991,Male
19862,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),3688,3,1979,Male
19863,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),49,S Park St at 3rd St,4927,1,1972,Male
19864,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),2451,1,1992,Male
19865,10 minutes,81,Berry St at 4th St,6,The Embarcadero at Sansome St,4934,2,1983,Other
19866,2 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,5438,2,1995,Male
19867,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),26,1st St at Folsom St,4631,2,1991,Male
19868,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),363,Salesforce Transit Center (Natoma St at 2nd St),4972,1,1979,Male
19869,6 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,5044,2,1973,Male
19870,7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,5228,2,1981,Male
19871,10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),324,Union Square (Powell St at Post St),5573,2,1987,Female
19872,6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),89,Division St at Potrero Ave,535,3,1990,Female
19873,7 minutes,22,Howard St at Beale St,8,The Embarcadero at Vallejo St,191,2,1958,Male
19874,10 minutes,81,Berry St at 4th St,14,Clay St at Battery St,4943,2,1991,Male
19875,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),66,3rd St at Townsend St,4445,2,1993,Male
19876,19 minutes,22,Howard St at Beale St,136,23rd St at San Bruno Ave,5309,2,1985,Male
19877,12 minutes,5,Powell St BART Station (Market St at 5th St),87,Folsom St at 13th St,3364,2,1987,Male
19878,14 minutes,81,Berry St at 4th St,9,Broadway at Battery St,5570,2,1975,Male
19879,4 minutes,3,Powell St BART Station (Market St at 4th St),64,5th St at Brannan St,5313,3,1995,Male
19880,12 minutes,22,Howard St at Beale St,10,Washington St at Kearny St,1655,1,1980,Male
19881,3 minutes,16,Steuart St at Market St,11,Davis St at Jackson St,2582,2,1976,Male
19882,15 minutes,16,Steuart St at Market St,126,Esprit Park,5322,2,1990,Female
19883,9 minutes,81,Berry St at 4th St,349,Howard St at Mary St,600,2,1990,Male
19884,14 minutes,16,Steuart St at Market St,93,4th St at Mission Bay Blvd S,5481,2,1988,Male
19885,9 minutes,81,Berry St at 4th St,22,Howard St at Beale St,4383,2,1992,Female
19886,15 minutes,22,Howard St at Beale St,92,Mission Bay Kids Park,634,1,1981,Male
19887,14 minutes,30,San Francisco Caltrain (Townsend St at 4th St),58,Market St at 10th St,5342,3,1983,Male
19888,10 minutes,22,Howard St at Beale St,79,7th St at Brannan St,5416,2,1982,Male
19889,9 minutes,22,Howard St at Beale St,8,The Embarcadero at Vallejo St,1846,2,1987,Female
19890,12 minutes,21,Montgomery St BART Station (Market St at 2nd St),92,Mission Bay Kids Park,5464,1,1986,Female
19891,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),61,Howard St at 8th St,5355,2,1987,Female
19892,8 minutes,22,Howard St at Beale St,3,Powell St BART Station (Market St at 4th St),3057,1,1979,Male
19893,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),16,Steuart St at Market St,5012,2,1985,Male
19894,7 minutes,81,Berry St at 4th St,101,15th St at Potrero Ave,4953,2,1990,Female
19895,4 minutes,3,Powell St BART Station (Market St at 4th St),10,Washington St at Kearny St,4968,3,1990,Male
19896,12 minutes,81,Berry St at 4th St,8,The Embarcadero at Vallejo St,4966,3,1991,Female
19897,10 minutes,22,Howard St at Beale St,58,Market St at 10th St,4736,2,1973,Male
19898,14 minutes,81,Berry St at 4th St,112,Harrison St at 17th St,851,1,1974,Male
19899,12 minutes,22,Howard St at Beale St,350,8th St at Brannan St,5383,1,1975,Male
19900,9 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),3688,2,1970,Male
19901,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,5133,2,1971,Male
19902,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),8,The Embarcadero at Vallejo St,4755,2,1995,Female
19903,9 minutes,22,Howard St at Beale St,50,2nd St at Townsend St,3111,3,1988,Female
19904,6 minutes,22,Howard St at Beale St,49,S Park St at 3rd St,5369,2,1990,Male
19905,5 minutes,81,Berry St at 4th St,36,Folsom St at 3rd St,5458,3,1964,Male
19906,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,5480,2,1991,Male
19907,13 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),2723,1,1988,Female
19908,13 minutes,30,San Francisco Caltrain (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),3642,2,1988,Male
19909,11 minutes,81,Berry St at 4th St,11,Davis St at Jackson St,5487,2,1990,Male
19910,11 minutes,81,Berry St at 4th St,14,Clay St at Battery St,5290,3,1953,Male
19911,5 minutes,22,Howard St at Beale St,8,The Embarcadero at Vallejo St,4337,3,1972,Male
19912,12 minutes,22,Howard St at Beale St,79,7th St at Brannan St,4826,2,1991,Male
19913,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),8,The Embarcadero at Vallejo St,2360,2,1979,Male
19914,8 minutes,5,Powell St BART Station (Market St at 5th St),90,Townsend St at 7th St,3708,2,1995,Male
19915,7 minutes,22,Howard St at Beale St,8,The Embarcadero at Vallejo St,757,3,1980,Male
19916,5 minutes,16,Steuart St at Market St,50,2nd St at Townsend St,4656,1,1980,Male
19917,12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),77,11th St at Natoma St,1808,2,1977,Male
19918,10 minutes,81,Berry St at 4th St,11,Davis St at Jackson St,5488,2,1986,Male
19919,10 minutes,81,Berry St at 4th St,10,Washington St at Kearny St,5460,3,1973,Male
19920,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),112,Harrison St at 17th St,2614,2,1989,Other
19921,11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),2246,2,1984,Male
19922,3 minutes,16,Steuart St at Market St,8,The Embarcadero at Vallejo St,444,1,1984,Male
19923,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),19,Post St at Kearny St,1900,2,1986,Male
19924,19 minutes,30,San Francisco Caltrain (Townsend St at 4th St),16,Steuart St at Market St,2881,2,1972,Male
19925,7 minutes,81,Berry St at 4th St,116,Mississippi St at 17th St,5166,2,1983,Male
19926,12 minutes,81,Berry St at 4th St,97,14th St at Mission St,5341,2,1985,Female
19927,9 minutes,22,Howard St at Beale St,349,Howard St at Mary St,1600,2,1958,Male
